Unnamed: 0	description	S210421121698	S210421121699	S210421121700	S210421121701	S210421121702	S210421121707	S210421121708	S210421121709	S210421121710
CRNFORCAT-PWY	creatinine degradation I	4.768597950590302	68.84928292887867	7.610743244811111	110.4852540446979	0.0	39.77240069398188	138.4136474448397	55.79444734558123	3.4383369170635603
DAPLYSINESYN-PWY	L-lysine biosynthesis I	6380.33985041512	7531.692355631147	6894.946626548349	42265.82903584896	1355.771194020311	29808.552345965694	6101.633252747016	12580.39664833934	1451.133988721702
DENITRIFICATION-PWY	nitrate reduction I (denitrification)	6.135749198283917	99.48310671755948	58.84435253550767	88.24648858770803	8.449262757011649	26.93899079521968	106.7480008059322	44.28240995056783	0.7375285855504388
DENOVOPURINE2-PWY	superpathway of purine nucleotides de novo biosynthesis II	3813.2221793844287	6048.379010364981	4872.615165579883	26931.519872847544	966.7051527795026	15844.52733920646	4836.865852418391	9480.080527844237	1080.1775811042828
DHGLUCONATE-PYR-CAT-PWY	glucose degradation (oxidative)	0.0013702972722546	214.65333462901185	7.767936958401767	82.17927141358194	0.0	54.69376525764324	0.0007009209565522	27.80721680866593	22.21995653098514
DTDPRHAMSYN-PWY	dTDP-L-rhamnose biosynthesis I	5356.625408445312	6465.549089179935	5502.221680699398	39129.36841904691	1215.5029994607858	21724.021573126374	5601.392671659952	13935.501100227828	1814.295143762324
ECASYN-PWY	enterobacterial common antigen biosynthesis	70.89866629073899	446.31053124613214	200.9092081809932	279.6932485200537	32.09025879056648	290.3637539696379	252.5050531082998	165.4627146129277	58.50851281223723
ENTBACSYN-PWY	enterobactin biosynthesis	189.1116368740855	417.18037555962286	379.48074885339946	922.2497035275842	83.96177105392148	643.4280749560626	489.2464520610779	2761.6872145793204	144.88164634557657
FAO-PWY	fatty acid &beta;-oxidation I	677.9042511208963	4447.375574881127	2498.4742681614757	2908.412527069466	353.2385444579673	4763.367224994944	1706.0205250039808	3700.215993549122	318.4567014478514
FASYN-ELONG-PWY	fatty acid elongation -- saturated	1227.9270296464508	6106.282344333024	3688.252284100959	7620.049793828423	1340.7390421903642	13296.714921440926	6187.071958052095	7291.634275270142	758.9529361719632
FASYN-INITIAL-PWY	superpathway of fatty acid biosynthesis initiation (E. coli)	496.4474662964308	4685.389226617876	1614.9207382905795	4210.473861096042	800.7675414458456	9534.00779531344	3807.324915923792	2440.8512318711446	386.1172720943275
FERMENTATION-PWY	mixed acid fermentation	5221.395709831612	5188.558772845396	2357.826271934745	30712.321162632583	961.764553395264	10303.390840689037	4255.096297332558	8168.882430091495	916.1352708875228
FOLSYN-PWY	superpathway of tetrahydrofolate biosynthesis and salvage	5570.09736791999	4911.61378563064	3464.6855327635485	38870.90707091535	859.1692125230277	13284.447791987866	4486.079419070177	7673.076713912107	830.1161785601987
FUC-RHAMCAT-PWY	superpathway of fucose and rhamnose degradation	1032.5928298576252	1851.9404690068957	1438.9239701458353	3124.899986216032	413.0382580140752	8749.753937513913	1714.8771104158054	3997.066354029371	518.3304276009475
FUCCAT-PWY	fucose degradation	1629.5329394864923	2405.675701598405	2116.867780550392	9542.086390850503	434.6937021365146	13793.867793021183	1724.6007365086468	4427.613470598059	569.9176813469486
GALACT-GLUCUROCAT-PWY	superpathway of hexuronide and hexuronate degradation	971.9941303031036	3952.355769031885	2691.534271555067	4155.247967415667	498.2757989435495	14192.687440536329	2579.8306782301165	7497.754174367524	973.6299226584126
GALACTARDEG-PWY	D-galactarate degradation I	186.46370810060372	1539.7564737092578	649.9213881192074	1050.6627279804272	152.7069787576178	2639.3205883308137	758.6382691971581	605.220143534886	164.78926694742228
GALACTUROCAT-PWY	D-galacturonate degradation I	1312.9324186134957	4979.302955803324	3665.856814158833	5455.985667161946	625.866184873364	18553.14343357647	3435.5738500470657	10456.318419690788	1426.8310915206555
GALLATE-DEGRADATION-I-PWY	gallate degradation II	23.388359940999564	903.7094607175554	59.19936862990854	399.3400957591463	0.017351831157704	176.6616698573398	83.21985638169704	32.30360756144256	37.71591816018292
GALLATE-DEGRADATION-II-PWY	gallate degradation I	38.59766039748737	907.8210778939908	64.95106001964811	449.2563813915348	0.017351831157704	235.18824779564895	117.51061577698329	68.41617987310873	46.573564629084174
GLCMANNANAUT-PWY	superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	5028.544499177578	3478.090371887621	2622.586129846444	34659.763364224884	550.4749081746121	14032.548785806335	2498.522648849193	5731.084122267569	807.3402028909984
GLUCARDEG-PWY	D-glucarate degradation I	194.3096866367357	1765.1833771892427	856.5370773199159	1187.6395460477406	170.66536439086343	3637.098809357077	870.3136205756724	4133.543874300571	655.1695425999885
GLUCARGALACTSUPER-PWY	superpathway of D-glucarate and D-galactarate degradation	186.46370810060372	1539.7564737092578	649.9213881192074	1050.6627279804272	152.7069787576178	2639.3205883308137	758.6382691971581	605.220143534886	164.78926694742228
GLUCONEO-PWY	gluconeogenesis I	2147.221047488644	7110.757958094589	5864.184767498491	11964.506917657824	1566.0177464401224	24001.740195022576	7106.61074680553	12117.912213685946	1400.634682508826
GLUCOSE1PMETAB-PWY	glucose and glucose-1-phosphate degradation	96.71014903090892	464.4081558649961	373.9124177063745	1152.7177003766706	153.85735837315104	447.580493581917	240.81557424116767	990.337512129278	313.68259741974623
GLUCUROCAT-PWY	superpathway of &beta;-D-glucuronide and D-glucuronate degradation	1380.909025998743	4399.480814566124	3055.595085843625	8564.900462891472	510.4305423861039	15794.797496416755	2595.816119624431	7322.119383434212	921.7159759213224
GLUTORN-PWY	L-ornithine biosynthesis	5190.477127344154	6248.782134982661	5632.890080596097	37712.76659061648	1137.8884316432477	22668.24675608062	5265.640890280588	8901.780598082627	962.1662842897412
GLYCOCAT-PWY	glycogen degradation I (bacterial)	7849.984989553777	7897.562992849403	6520.863899393588	52012.17936807445	1785.3338322432753	32055.686266447727	7842.8273655645135	18360.036518481247	2472.62954522174
GLYCOGENSYNTH-PWY	glycogen biosynthesis I (from ADP-D-Glucose)	8255.031353496277	8395.457140274175	8404.99662773054	55147.19499476347	1624.2030388440442	35018.03246682351	7293.309200253666	16119.153326691516	2168.498046754134
GLYCOL-GLYOXDEG-PWY	superpathway of glycol metabolism and degradation	262.45275394239496	845.041408145924	264.0118744271827	1224.8937700016584	31.7206072762839	883.8972751574981	535.1655304215546	1309.7209237463155	94.31263263364951
GLYCOLYSIS	glycolysis I (from glucose 6-phosphate)	5108.918540681948	7415.43042132132	6281.455172631759	22204.17400164955	1517.1815873098326	25761.2150652284	7343.242055094823	12790.338385312503	1298.9425356175873
GLYCOLYSIS-E-D	superpathway of glycolysis and Entner-Doudoroff	1373.2023485211762	5801.272218178263	3291.3577682128425	5962.342135875099	725.9251993143791	15353.748958635548	3905.588506469011	7970.954006408856	898.2156429798838
GLYCOLYSIS-TCA-GLYOX-BYPASS	superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	607.8749988967949	3378.8827201510785	929.6326187748354	3406.037232833917	313.3665289217001	2470.562720048636	1207.1242111440858	3108.784400668325	360.9226511710029
GLYOXYLATE-BYPASS	glyoxylate cycle	259.0850757435728	1844.6632164845464	505.9871427859547	1563.0551056015622	156.0815802618049	1205.7823426537543	899.5380711353583	2309.091320721129	210.86729278466703
GOLPDLCAT-PWY	superpathway of glycerol degradation to 1,3-propanediol	278.0117840738679	469.25469990160576	991.1697495007874	311.7530445085925	115.45936504455986	4166.872176074939	581.5760628043176	1339.683448896144	168.2874968919983
HCAMHPDEG-PWY	3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-oxopent-4-enoate	60.148599360722464	122.64599021766954	111.68407556788746	154.798818389818	14.716564133137028	120.45701464286172	145.55795107108668	209.8789428863927	38.5281145205664
HEME-BIOSYNTHESIS-II	heme biosynthesis I (aerobic)	283.9201978269076	1402.9943893193688	426.8151332323978	1199.0684372058677	102.66549139149994	1151.5102247799475	789.6360942157878	2330.058634721757	98.84128336068272
HEMESYN2-PWY	heme biosynthesis II (anaerobic)	864.6903593016838	2651.351086262446	1827.672434878976	3435.043702238429	204.97497765193592	3666.3327479544	1364.495957261519	2926.454082193026	201.380582688686
HEXITOLDEGSUPER-PWY	superpathway of hexitol degradation (bacteria)	2095.5621306918374	3392.728646891279	2602.1730519549774	5513.060500069327	604.7362565395925	13105.839791931878	2555.0328966184825	3470.378028933106	338.45933247341435
HISDEG-PWY	L-histidine degradation I	504.6245716223994	2423.838821315353	706.4587374474698	1362.1155560519082	134.77627871187963	5647.297877594073	1050.4921480331293	3619.534329596612	290.57918821931787
HISTSYN-PWY	L-histidine biosynthesis	5876.3412279010745	6804.630655951633	6543.872523917409	40775.12019491915	1532.35334760238	26270.608638544403	6731.146730947174	12094.34157991372	1551.933736978306
HOMOSER-METSYN-PWY	L-methionine biosynthesis I	2532.6526584870426	3801.749290926155	3056.2706633827625	13204.73544615878	994.5513220247228	10681.581235204758	4068.496271878441	6253.678283169992	645.8405958414122
HSERMETANA-PWY	L-methionine biosynthesis III	2601.7887076013194	4466.261712227875	2110.606875873277	13439.725964793935	1112.8641398567868	10555.450845854784	4468.62993774131	6228.175476784789	709.3661538415053
ILEUDEG-PWY	L-isoleucine degradation I	4.049978432078326	3.673900198584712	6.450955030790787	31.219611332246192	0.0	33.70284546674296	2.071895099602472	20.47389795923144	2.915705841913056
ILEUSYN-PWY	L-isoleucine biosynthesis I (from threonine)	7767.315176497759	10345.875457548647	8712.88250187103	52207.68671389271	1863.4712261830657	35455.069731877185	8592.576394051948	18636.89979135184	2361.538827217606
KDO-NAGLIPASYN-PWY	superpathway of (Kdo)2-lipid A biosynthesis	110.95694894819756	1314.812718456653	367.2637483211984	913.5105402962504	95.19366569299828	739.048386236334	725.4988368398693	440.4808235948586	142.56300535562673
KETOGLUCONMET-PWY	ketogluconate metabolism	101.43890236040976	758.2986572435017	302.1986190220404	535.9570783955886	29.400591316956824	714.2054366786145	325.0274595432217	676.8524673796917	79.54261715819817
LACTOSECAT-PWY	lactose and galactose degradation I	248.7557122506556	596.3490393870492	184.83527821839527	539.9169045375185	31.398208600609923	743.3512843814431	192.13394788394683	167.53598740772938	35.100739883777585
LEU-DEG2-PWY	L-leucine degradation I	223.43743631634345	2088.644787550077	309.6984589339231	1270.4960484489843	106.51558559381654	659.823736979888	703.1740811945043	2220.017766440955	154.7929678773167
LIPASYN-PWY	phospholipases	3.274999999999999e-14	2.975e-14	5.0131503972049805	20.67422892509421	35.741734473280786	2.7325e-13	1.6749999999999998e-14	1.6599999999999997e-13	2.375e-14
LPSSYN-PWY	superpathway of lipopolysaccharide biosynthesis	0.3296662266820854	101.23112112088188	16.569878445643	2.9289644319814108	0.0086952615552591	139.92165696962434	0.2415609535866117	238.80345532198223	0.2337252403851733
MET-SAM-PWY	superpathway of S-adenosyl-L-methionine biosynthesis	3439.13079143249	4733.331048796156	3842.765634385735	18444.212464770542	1186.2837787026183	14181.55271271044	4981.217582629781	8130.515368506544	865.683446768326
METH-ACETATE-PWY	methanogenesis from acetate	1290.098113744043	2660.21750560458	3750.5291783679295	2316.829359447519	105.68765194073738	11949.321827744658	421.0704440248063	5320.055039952071	518.0525817131095
METHGLYUT-PWY	superpathway of methylglyoxal degradation	162.35489664068535	162.29805077073513	140.59908240843623	715.6999251694172	24.56202632536978	180.92525681553943	230.9044403400152	172.33417619648387	37.638389741973775
METHYLGALLATE-DEGRADATION-PWY	methylgallate degradation	29.217334050103524	1114.595811383112	73.93427122897833	498.14443640350447	0.021689760705225	220.703967400013	103.88065105337432	40.37065924866404	47.05029492386552
NAD-BIOSYNTHESIS-II	NAD salvage pathway II	211.468384742294	1296.8424244720725	673.080449948274	1116.7869202363695	65.64597788134922	2088.15455097501	347.82347521042215	905.2967643079904	154.22410949027605
NADSYN-PWY	NAD biosynthesis II (from tryptophan)	111.24405328311266	1431.2645499707985	174.83427500618632	885.0796988214964	12.085536627446643	620.7412178715088	197.7549329640228	216.44774057666757	100.8508611344952
NAGLIPASYN-PWY	lipid IVA biosynthesis	171.00088149808815	2292.413482158102	643.6720371939764	1842.984142629956	697.7293706072246	2582.8735588676927	3059.658518340666	2015.1462874512936	307.0152969560809
NONMEVIPP-PWY	methylerythritol phosphate pathway I	6784.4303797247085	7100.518657668541	6708.563483605408	47624.34184704746	1543.1090804445412	27650.516407744904	7077.965637299818	13489.666339866735	1694.0849110437016
NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch)	12925.259162321632	12125.036845416842	11240.229125139056	90399.94591199956	2444.924511248019	49725.5350000469	10851.87772392426	24818.01775338414	3210.6784531519315
OANTIGEN-PWY	O-antigen building blocks biosynthesis (E. coli)	6321.011169390153	5565.773545252701	5784.501011748618	45012.558880974735	1094.3255808657575	20603.87081886626	4966.482962259507	10168.458333924278	1241.463270255102
ORNARGDEG-PWY	superpathway of L-arginine and L-ornithine degradation	26.015984276294144	29.47608634914628	57.852320593729225	220.3950542615883	9.94848019239735	82.02606308974119	102.71142229535256	50.95418602051611	13.828451386958363
ORNDEG-PWY	superpathway of ornithine degradation	89.68282933953823	139.26934887722902	144.18670925091948	211.29139760134257	22.893486843447445	154.96566970260005	255.76119308868417	380.2442410242341	37.88164106090683
P101-PWY	ectoine biosynthesis	114.31521232200012	381.7326166495171	92.65579959586177	252.5899416553065	0.5240560358026681	158.09876042127644	361.5507827202624	2052.6541865630634	69.11243324947976
P105-PWY	TCA cycle IV (2-oxoglutarate decarboxylase)	507.7984130366559	4330.3622465443	1204.919993721168	3596.6081336058423	483.84382438848894	3805.222566111825	1985.063392793296	5973.958356965567	477.76407151463184
P108-PWY	pyruvate fermentation to propanoate I	444.9276275985244	3885.991177230657	1491.6465367814706	2957.41042503829	1049.703923620716	5812.718597368814	4771.976176384947	5034.309579116368	538.658941422989
P122-PWY	heterolactic fermentation	688.4718818289385	1375.517026617377	2047.7839054537287	1403.2610174780486	378.7738245113983	8783.66206529318	1597.5020191628157	2478.093417096891	137.60481200094932
P124-PWY	Bifidobacterium shunt	978.5089717036616	1635.949823904549	3826.175416530049	1806.3468453218736	507.0047854032344	12730.212031780296	2018.2597648316112	3040.7242980273304	163.79838425408414
P125-PWY	superpathway of (R,R)-butanediol biosynthesis	1263.3383312926492	3201.371571473152	3529.4644877589035	2184.452547713789	384.8674886314506	11809.006643146982	1915.6829760799617	3356.29755776248	152.2693700090198
P161-PWY	acetylene degradation	6417.211836308929	4620.042038667974	5317.491338153339	41590.22438904515	875.4571951807296	22974.864013821592	4361.433345100752	12712.2756237542	1757.9239212318516
P162-PWY	L-glutamate degradation V (via hydroxyglutarate)	368.4199066128439	792.128415675224	1449.899103006176	1319.801066508806	188.26536207529008	4011.596236637965	825.6659971661416	1614.021251053008	139.28924305419082
P163-PWY	L-lysine fermentation to acetate and butanoate	464.2214894588234	317.7681623188442	797.2248937910019	886.9240730837158	175.6029609955025	4282.146889153919	648.8116718923698	573.3678632335602	44.43603402288984
P164-PWY	purine nucleobases degradation I (anaerobic)	5398.951983227283	4510.41998253638	4733.197647358592	18652.36807059356	738.4957776251713	20958.47989335196	3034.992434082269	7172.730138708866	931.4163315777826
P184-PWY	protocatechuate degradation I (meta-cleavage pathway)	25.819037076547765	1052.173455687611	68.82898723085147	454.77292341432303	0.0055028746158487	190.85839703174312	89.60705078149029	33.00769785748797	42.0607744910163
P221-PWY	octane oxidation	129.44550965226057	1976.367031800828	701.9314974264499	1873.8856555162247	126.3834182900744	4330.619594685974	405.4725970631141	1798.6056974762917	215.10801356590397
P23-PWY	reductive TCA cycle I	893.6594929641861	4189.266763123549	1581.800194630841	4815.342363724699	464.3219596120412	4924.580702798175	2473.106604684706	1743.5147028182398	389.8772029524972
P241-PWY	coenzyme B biosynthesis	0.0	0.0	0.0	0.0	10.744332297492102	5.929506445651219	0.0	0.0	0.0
P261-PWY	coenzyme M biosynthesis I	27.49344371570443	64.82554708323067	53.29258385804065	14.617829944105647	1.1998086582239538	227.4813467083492	33.38117173255462	527.9284352601956	29.544859282603216
P281-PWY	3-phenylpropanoate degradation	93.60347851345298	1773.7666501244064	176.09036064534874	826.0462037618331	35.82215175297321	405.2653434504432	280.752953647283	518.0834289649155	101.74936004542847
P341-PWY	glycolysis V (Pyrococcus)	30.47282813368434	441.337685710682	50.93771710498579	408.976613177397	123.9459709849849	980.4166871374604	461.7501132709632	375.1251050705173	43.06316408597611
P381-PWY	adenosylcobalamin biosynthesis II (late cobalt incorporation)	665.064127122498	2219.4322178978864	716.490181756035	2210.236914600792	0.0	1492.0421159598943	1064.1203567091554	3498.7776332370686	176.08297963880864
P4-PWY	superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	5100.309774877956	5708.931104946333	4227.040045094112	30995.88398701828	745.5356428005049	17166.990433236424	3945.481406580202	9341.313142901236	1044.032914364326
P42-PWY	incomplete reductive TCA cycle	1200.7568795309946	5976.971728161968	3402.1902476813366	4517.558087950797	1375.3057102558328	9597.844190616108	6752.234325109509	8621.401686577528	878.5653163532903
P441-PWY	superpathway of N-acetylneuraminate degradation	2536.054533463528	5182.706030274267	3597.343457305687	11744.976047257744	844.3358316619048	16456.617194286024	4182.8661591345535	9082.337012871862	1052.927932176589
P461-PWY	hexitol fermentation to lactate, formate, ethanol and acetate	2807.673698428511	2428.074887697871	2013.1312228761924	6636.296717676469	528.4888632093165	10240.96093395734	1715.463829881373	1103.8178599211485	112.5253850525802
P562-PWY	myo-inositol degradation I	292.3999266254083	2487.9082878482204	898.9671013294059	1187.5898538818535	153.19045307499562	5496.826831486455	1012.2562731229068	2797.740042372177	267.34885213175573
P621-PWY	nylon-6 oligomer degradation	0.000953541708987	0.0008648972061491	0.0015189705753078	0.0073508438927269	0.0	0.0079387577229867	37.51646848698056	0.0048227182937918	0.0006872886396089
PANTO-PWY	phosphopantothenate biosynthesis I	4858.662478531799	4232.758408846227	5751.829571182255	36737.741057127656	988.6401158398022	14582.812926468092	4476.014045436508	6354.267032135115	721.9487767990154
PANTOSYN-PWY	pantothenate and coenzyme A biosynthesis I	5156.752885695453	4688.707390272443	5312.681686363279	37664.92332652342	1095.3967943426617	16262.751711390454	5051.278647350912	7050.953812757413	816.3584096010679
PENTOSE-P-PWY	pentose phosphate pathway	1685.725642478408	5495.994768071395	2495.963596106777	6090.708233537998	756.265559910231	12292.182192712582	4077.981487921659	7150.505034276443	701.0730761456614
PEPTIDOGLYCANSYN-PWY	peptidoglycan biosynthesis I (meso-diaminopimelate containing)	6579.366975923484	7336.258379147058	6870.098469270869	43398.45987701104	1549.242864862522	28346.85862847068	7160.197615143177	13488.204729151868	1664.4695958315474
PHOSLIPSYN-PWY	superpathway of phospholipid biosynthesis I (bacteria)	8027.332217846493	8059.776776715469	8045.92039512106	53629.06821671472	1477.6903231464046	31898.70880341278	6958.03954652212	15321.101592715291	1949.8923711171904
POLYAMINSYN3-PWY	superpathway of polyamine biosynthesis II	625.6322939637431	2130.203525965792	1136.3206256788403	2978.850080764657	169.80515750641513	2991.483079166841	1181.8243420098	1817.5182232018356	203.34323279755415
POLYAMSYN-PWY	superpathway of polyamine biosynthesis I	1125.457740050783	2834.3704444633563	2906.977642332801	3555.058554786508	347.3084748990049	9221.62763412021	1745.689500463635	2181.6584559642147	278.1581667746784
POLYISOPRENSYN-PWY	polyisoprenoid biosynthesis (E. coli)	6100.27125838299	4334.433669782026	3108.5177367070696	42500.76575472035	1129.1768959656188	8052.778580114789	5030.387331092769	5017.150313131581	744.9948686231202
PPGPPMET-PWY	ppGpp biosynthesis	320.6277566174914	633.011182005747	610.1006979090155	1765.9306553053757	80.60074916902497	1936.1954268430768	606.7832932771433	513.4887179596582	101.6114690358296
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	protocatechuate degradation II (ortho-cleavage pathway)	133.4989779956338	1907.749439446418	227.0897713890575	1146.6494819822822	0.4918091309555461	784.1482235754698	324.0646595653841	1478.505840077043	148.89944233163544
PRPP-PWY	superpathway of histidine, purine, and pyrimidine biosynthesis	1552.518608684518	4698.722400361906	2242.21360295833	11320.715177108232	523.3921838804425	6574.919055538877	2767.4159524994902	7084.816572990331	724.8125968858038
PWY-1269	CMP-3-deoxy-D-manno-octulosonate biosynthesis I	221.6330034027306	2530.312081458799	873.3212728395513	1960.9480408326012	786.1445214264737	3583.3375741738987	3545.7725070882248	2611.004339228339	420.93060724242497
PWY-1361	benzoyl-CoA degradation I (aerobic)	32.416973138731066	268.84843663194147	84.59125057859127	253.12578306700587	0.0	176.78520771140646	92.0564157653895	51.24256212309417	42.16983841260734
PWY-1422	vitamin E biosynthesis (tocopherols)	10.028001085104734	21.09756345508013	18.64580728393497	60.31813821827388	2.297278048755385	91.36023209632226	14.43660313403326	19.49486769017736	2.024986102943871
PWY-1501	mandelate degradation I	0.0	19.16362810552869	0.0	0.1945433841234655	8.249374826888896e-10	0.0	0.0	57.94205514431054	0.0
PWY-1541	superpathway of taurine degradation	26.226727881900505	89.92331602720061	16.098984688564393	90.05031738099302	0.0004759887015918	467.1292959569993	218.722335790384	45.54008986377789	6.135580271937013
PWY-1622	formaldehyde assimilation I (serine pathway)	60.22801119671951	291.2018055284823	159.04151886078452	5.571106214444062	13.15849741132414	1085.7193903868276	190.61742963148876	626.9311376568924	61.9606793259705
PWY-181	photorespiration	216.01667325579845	2531.852946178028	419.1863609576996	2055.585429123168	34.91244798720194	2832.831853857442	1130.158786814262	2589.8530559619094	233.1872696055356
PWY-1861	formaldehyde assimilation II (RuMP Cycle)	1249.0298261835885	2302.194292526167	2454.091916773297	2825.550742318212	620.4569620266882	13123.3290478758	1678.124864155387	3543.688547956565	457.0557957861146
PWY-1882	superpathway of C1 compounds oxidation to CO2	0.0	0.0	0.0	0.0	0.0	0.0074103870242985	0.0	0.0	0.0
PWY-2201	folate transformations I	0.0	0.0	0.0	0.0	0.0088840444367424	0.0	0.0	0.0	0.0
PWY-2221	Entner-Doudoroff pathway III (semi-phosphorylative)	1.7839669746315878e-05	1.6181069220463308e-05	2.8418106077389983e-05	0.0001375252175362	0.0030970606530114	0.0001485252355212	9.125080136194724e-06	9.0230118065501e-05	1.2858319398885334e-05
