Unnamed: 0	description	S210421121698	S210421121699	S210421121700	S210421121701	S210421121702	S210421121707	S210421121708	S210421121709	S210421121710	HSD-NC	HSD-NR	Total
K00106	XDH; xanthine dehydrogenase/oxidase [EC:1.17.1.4 1.17.3.2]	0.3210613132652734	0.6704227725625227	0.6036558868597403	1.9056483989788733	0.4005109766202497	2.985183169704582	0.5719033708575815	0.6124726582275066	0.0595462491782595	3.9012993482866594	4.22910544796793	8.13040479625459
K00107	ALO; D-arabinono-1,4-lactone oxidase [EC:1.1.3.37]	0.0	0.0	0.0	0.0	0.0001003855936353	0.0	0.0	0.0	0.0	0.0001003855936353	0.0	0.0001003855936353
K00108	betA, CHDH; choline dehydrogenase [EC:1.1.99.1]	212.7023390304456	2122.908285318028	360.893879222424	1174.5006153285326	46.1555634623727	1477.5244197221728	569.9237276708401	1959.5698192049065	213.4872054057309	3917.160682361803	4220.50517200365	8137.665854365453
K00109	L2HGDH; 2-hydroxyglutarate dehydrogenase [EC:1.1.99.2]	0.0395630541759363	0.0409737711666096	0.0640616662014684	0.3070954549071966	1.1589551675936604e-05	0.3395923284423497	0.0207199058005142	0.2044154110860462	0.0291968034319708	0.4517055360028868	0.5939244487608809	1.0456299847637678
K00111	glpA, glpD; glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]	4855.017875206658	8747.854870586343	4697.689312125753	31776.15958783329	1496.6264698731052	22757.675964961243	6248.772636507444	15988.753022691802	2018.0777868290284	51573.34811562514	47013.27941098952	98586.62752661468
K00112	glpB; glycerol-3-phosphate dehydrogenase subunit B [EC:1.1.5.3]	48.52245860597609	597.9530168830612	151.8219139849213	296.9424492658975	379.4625869808885	1114.7443150829642	1842.7292661260403	443.83397527411273	61.3003896675913	1474.7024257207447	3462.607946150709	4937.310371871454
K00113	glpC; glycerol-3-phosphate dehydrogenase subunit C [EC:1.1.5.3]	48.71190265312972	588.0707193937087	152.1287351479403	299.02513079578944	379.4626352083156	1119.2333818785112	1817.5525008209515	445.1977470099808	61.43476974534342	1467.3991231988837	3443.418399454787	4910.817522653671
K00114	exaA; alcohol dehydrogenase (cytochrome c) [EC:1.1.2.8]	30.479588556106663	659.3115743426582	51.03486199281196	328.3354320398242	0.1285664547784886	154.50317991476413	114.86588449543264	314.45479635660206	39.79015511426224	1069.2900233861797	623.614015881061	1692.9040392672407
K00115	GLD; glucose 1-dehydrogenase (FAD, quinone) [EC:1.1.5.9]	0.0	0.0	0.0	0.0	8.98318525115075e-07	0.0	0.0	0.0	0.0	8.98318525115075e-07	0.0	8.98318525115075e-07
K00116	mqo; malate dehydrogenase (quinone) [EC:1.1.5.4]	153.44947134609504	375.4251520355161	132.5806807785582	426.58199453233937	66.80378464954319	317.86721773868965	104.3611856011617	394.11432111337285	43.1576829381205	1154.841083342052	859.5004073913448	2014.3414907333968
K00117	gcd; quinoprotein glucose dehydrogenase [EC:1.1.5.2]	42.14774688110918	465.41763645747295	110.35487543696506	455.8194285604332	40.10320350467702	152.66975119514683	138.6347951751267	88.34916282775556	42.305239233316506	1113.8428908406572	421.9589484313456	1535.8018392720028
K00118	gfo; glucose-fructose oxidoreductase [EC:1.1.99.28]	0.091697997845239	1.0445545296673813	0.1724095489723322	2.578641621686025	1.0123599591277923	0.9027367869622828	12.794505493469392	0.174927698149692	0.0170069441668552	4.89966365729877	13.889176922748222	18.788840580046998
K00121	frmA, ADH5, adhC; S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1]	366.6486931010909	1675.2068138083596	2639.715710034489	1109.7318179749882	175.81149455561086	2750.200986595015	787.1146165083748	2578.858382407262	192.8460606825166	5967.114529474538	6309.020046193168	12276.134575667707
K00122	FDH; formate dehydrogenase [EC:1.17.1.9]	15.395068697373237	43.567388880150006	6.775361157227628	69.28201216292342	30.443322535680608	57.1296614225719	34.46407768456335	21.586198627702142	14.854640647977366	165.4631534333549	128.03457838281477	293.4977318161697
