group-id	HSD-NC	HSD-NC	HSD-NC	HSD-NC	HSD-NC	HSD-NR	HSD-NR	HSD-NR	HSD-NR
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|[Eubacterium]_xylanophilum_group|uncultured_bacterium	0.0	0.0022189349112426036	0.014233724221593207	0.002205251766243313	0.016304347826086956	0.003613451481696688	0.0014863088092379809	0.0	0.0104675505931612
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas	0.0	0.027884615384615386	0.0009704811969268095	0.002674888716461796	0.0	0.0016342242882045322	0.0	0.002106584196136435	0.015003489183531053
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|UCG-005|uncultured_bacterium	0.0	0.0070266272189349116	0.14249898908208652	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|NK4A214_group|uncultured_rumen	0.0	0.0	0.006389001213101497	0.0	0.0	0.0	0.0012004801920768306	0.0017480166733898077	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|UCG-005	0.004154117769238758	0.0	0.023453295592397897	0.0	0.0	0.0008897443346891342	0.0026867890013148117	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Fusicatenibacter|uncultured_organism	0.0	0.0	0.0	0.0	0.0	0.01556144683323649	0.0	0.016807852628748152	0.0
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|Eggerthellaceae|Adlercreutzia	0.0	0.0	0.004448038819247877	0.0	0.0	0.0018339628123184195	0.0	0.0	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Comamonadaceae|Delftia	0.0015577941634645342	0.045488165680473376	0.0035584310553983018	0.0056356434026218	0.0	0.0019247530505520046	0.0028582861716115017	0.0007619559858365829	0.00837404047452896
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|uncultured|uncultured|uncultured_bacterium	0.005296500155779416	0.005917159763313609	0.007925596441568945	0.0039000285865969696	0.0033643892339544515	0.007245061011040093	0.0024009603841536613	0.0031822867643763165	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae	0.008100529650015578	0.027514792899408284	0.05127375657096644	0.0037162576060766938	0.023809523809523808	0.02941603718768158	0.01783570571085577	0.012998072699565237	0.025471039776692253
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Incertae_Sedis|uncultured_bacterium	0.008827500259632361	0.0027366863905325446	0.004609785685402345	0.002940335688324417	0.006469979296066253	0.01830331202789076	0.008689189961698965	0.0010757025682398816	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|Allobaculum	0.0	0.007914201183431953	0.0170642943792964	0.0	0.0	0.0013073794305636258	0.001714971702966901	0.02021424409484111	0.055826936496859735
Bacteria|Firmicutes|Clostridia|Monoglobales|Monoglobaceae|Monoglobus	0.0	0.0	0.009947432268499798	0.001694776820353657	0.0	0.0	0.0	0.0	0.0
Bacteria|Desulfobacterota|Desulfovibrionia|Desulfovibrionales|Desulfovibrionaceae|Desulfovibrio|uncultured_bacterium	0.0018693529961574412	0.004585798816568047	0.0	0.0	0.0	0.012038785589773388	0.014462928028354199	0.0	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|uncultured_bacterium	0.0	0.0	0.0	0.0002041899783558623	0.0	0.0011439570017431726	0.0	0.0007171350454932545	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|uncultured	0.0	0.0006656804733727811	0.012211888394662354	0.0011434638787928288	0.012163561076604554	0.012238524113887275	0.0	0.0	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Muribaculaceae|Muribaculaceae|uncultured_Bacteroidales	0.0	0.0	0.0	0.0	0.0	0.0013800116211504939	0.004401760704281713	0.001882479494419793	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Butyricicoccaceae|UCG-008|uncultured_bacterium	0.0	0.008505917159763314	0.004205418520016175	0.0	0.0	0.008497966298663567	0.0	0.007216171395275873	0.0034891835310537334
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|Eggerthellaceae|Adlercreutzia|uncultured_bacterium	0.005504206044241354	0.003254437869822485	0.0	0.004512598521664557	0.0	0.006718477629285299	0.0	0.005109587199139438	0.016050244242847175
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Muribaculaceae|Muribaculaceae	0.0	0.02440828402366864	0.0	0.0027361457099685546	0.008540372670807454	0.005084253341080767	0.025267249757045675	0.0	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_acidifaciens	0.0	0.014275147928994083	0.0	0.00018377098052027607	0.0	0.00047210923881464267	0.0	0.003003003003003003	0.0027913468248429866
Bacteria|Firmicutes|Clostridia|Clostridia_UCG-014|Clostridia_UCG-014|Clostridia_UCG-014|unidentified_rumen	0.0	0.03187869822485207	0.0	0.0	0.005952380952380952	0.00152527600232423	0.004516092151146173	0.0227242167540675	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|[Eubacterium]_coprostanoligenes_group|[Eubacterium]_coprostanoligenes_group|uncultured_bacterium	0.0	0.0017751479289940828	0.013263243024666397	0.0006329889329031731	0.041407867494824016	0.0006900058105752469	0.004916252215171783	0.013087714580251894	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae	0.0037387059923148823	0.0	0.011322280630812778	0.0	0.0	0.031032103428239397	0.012347796261361687	0.0028237192416296895	0.0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus	0.0009346764980787206	0.0	0.0	0.0014293298484910361	0.0	0.0005628994770482278	0.0007431544046189904	0.0008515978665232396	0.0
Bacteria|Firmicutes|Bacilli|RF39|RF39|RF39|uncultured_bacterium	0.004257970713469727	0.017381656804733726	0.0035584310553983018	0.00030628496753379346	0.0	0.0005810575246949448	0.0	0.0	0.0
Bacteria|Actinobacteriota|Actinobacteria|Pseudonocardiales|Pseudonocardiaceae|Saccharopolyspora	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03213661422616647	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnospiraceae_UCG-006|uncultured_bacterium	0.0032194412711600375	0.0	0.0	0.0	0.0	0.004430563625798954	0.0	0.0	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_fragilis	0.0	0.0	0.0	0.0	0.0	0.0012892213829169088	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|CAG-352|uncultured_bacterium	0.0	0.0	0.0016174686615446825	0.0010209498917793114	0.010610766045548654	0.0	0.003772937746527182	0.008336694903859083	0.00418702023726448
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|[Bacteroides]_pectinophilus_group|uncultured_bacterium	0.0	0.0010355029585798817	0.0011322280630812777	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|Colidextribacter	0.0	0.0	0.0	0.0	0.0	0.002160807669959326	0.0008574858514834505	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|NK4A214_group|unidentified	0.0	0.0	0.0008087343307723412	0.0	0.0	0.00286897152818129	0.0020008003201280513	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Marvinbryantia|uncultured_bacterium	0.0	0.0	0.01763040841083704	0.000530893943725242	0.0	0.002905287623474724	0.0	0.0025099726592263906	0.0
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|Eggerthellaceae|Enterorhabdus|uncultured_bacterium	0.0	0.004437869822485207	0.00274969672462596	0.00986237595458815	0.0	0.0019247530505520046	0.003544274852798262	0.0009412397472098965	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides	0.0	0.013165680473372781	0.0	0.0	0.0	0.0	0.024181101011833305	4.4820940343328406e-05	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Roseburia|uncultured_bacterium	0.002077058884619379	0.0	0.0	0.0	0.0	0.005193201626961069	0.0	0.00035856752274662725	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Sutterellaceae|Parasutterella|uncultured_organism	0.0	0.0028106508875739645	0.0	0.0	0.0	0.00047210923881464267	0.0	0.008022948321455784	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|Colidextribacter|uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	0.007136112725159791	0.004801920768307323	0.0	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Comamonadaceae|Comamonas|Comamonas_testosteroni	0.0	0.019896449704142012	0.0	0.0	0.0	0.00032684485764090644	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Clostridia_UCG-014|Clostridia_UCG-014|Clostridia_UCG-014|uncultured_Clostridiales	0.0	0.0	0.0	0.00044921795238289707	0.0	0.0016160662405578152	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Ligilactobacillus	0.0	0.009319526627218935	0.0	0.0008371789112590354	0.0	0.0019792271934921555	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Frisingicoccus	0.0	0.007174556213017751	0.001213101496158512	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|uncultured	0.0	0.0	0.0	0.0	0.005175983436853002	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelatoclostridiaceae|Erysipelotrichaceae_UCG-003|uncultured_bacterium	0.0015577941634645342	0.0	0.0	0.0	0.0	0.005483730389308541	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|uncultured|uncultured_bacterium	0.0	0.0	0.0	0.00024502797402703474	0.0	0.0017250145264381175	0.0011433144686446006	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Butyricicoccaceae|UCG-009|uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	0.0011076409064497384	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|GCA-900066575|uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	0.0008534282393957001	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Christensenellales|Christensenellaceae|Christensenellaceae_R-7_group|uncultured_prokaryote	0.0	0.0	0.0	0.0008575979090946216	0.0	0.00023605461940732133	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|RF39|RF39|RF39|uncultured_Lachnospiraceae	0.0	0.007766272189349112	0.0	0.0013884918528198635	0.002846790890269151	0.0	0.011318813239581546	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|uncultured|uncultured_Clostridiales	0.0	0.004437869822485207	0.0	0.0	0.0	0.0	0.005087749385468473	0.0	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|uncultured|uncultured_bacterium	0.0	0.005103550295857988	0.0	0.0	0.0	0.0023968622893666474	0.0007431544046189904	0.0	0.0
Bacteria|Actinobacteriota|Actinobacteria|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.013891270794031898	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|[Eubacterium]_ventriosum_group	0.0	0.0	0.00137484836231298	0.0	0.004917184265010352	0.00023605461940732133	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|Oscillibacter	0.0	0.0	0.0	0.0	0.0	0.0005265833817547937	0.0	0.0	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|uncultured_bacterium	0.0	0.006434911242603551	0.0	0.0	0.0	0.0	0.007260046875893215	0.0	0.0
Bacteria|Firmicutes|Clostridia|Christensenellales|Christensenellaceae|Christensenellaceae_R-7_group|uncultured_bacterium	0.0	0.0	0.0	0.0030015926818311757	0.0	0.0	0.0005716572343223003	0.0	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Alcaligenaceae|Achromobacter	0.0	0.0034763313609467456	0.0	0.0007146649242455181	0.0	0.0	0.0	0.0008964188068665681	0.0
Bacteria|Firmicutes|Clostridia|Monoglobales|Monoglobaceae|Monoglobus|uncultured_rumen	0.0	0.0	0.010917913465426607	0.0	0.0	0.0005810575246949448	0.0	0.00035856752274662725	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|NK4A214_group	0.0	0.0	0.0	0.0	0.0	0.0024331783846600814	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Anaerostipes|Anaerostipes_sp.	0.0	0.0	0.0	0.0	0.0	0.00305055200464846	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Candidatus_Arthromitus|uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	0.0005992155723416619	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|RF39|RF39|RF39|unidentified	0.0	0.0	0.0	0.0	0.0	0.00025421266705403833	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|RF39|RF39|RF39	0.0	0.0010355029585798817	0.008653457339264052	0.0	0.0	0.0026147588611272515	0.0022866289372892013	0.00112052350858321	0.0
Bacteria|Firmicutes|Clostridia|Monoglobales|Monoglobaceae|Monoglobus|unidentified	0.0	0.0	0.0	0.0	0.0	0.0005992155723416619	0.0	0.0	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Acinetobacter	0.0	0.0	0.0	0.0027361457099685546	0.0	0.0	0.0	0.0	0.0
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	0.0009346764980787206	0.00606508875739645	0.0006469874646178731	0.0012863968636419325	0.0	0.0	0.0	0.00022410470171664202	0.0
Bacteria|Campylobacterota|Campylobacteria|Campylobacterales|Helicobacteraceae|Helicobacter	0.0	0.0	0.0	0.0	0.0	0.0023060720511330624	0.0	0.0	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035856752274662724	0.0
Bacteria|Firmicutes|Clostridia|Clostridia_UCG-014|Clostridia_UCG-014|Clostridia_UCG-014|uncultured_Acetivibrio	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024424284717376135
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|[Eubacterium]_brachy_group|uncultured_bacterium	0.0	0.0	0.0012939749292357461	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Incertae_Sedis	0.0	0.0	0.0	0.000530893943725242	0.019151138716356108	0.0010168506682161533	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Peptococcales|Peptococcaceae|uncultured|unidentified	0.0	0.0	0.0	0.0	0.0	0.00045395119116792564	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Defluviitaleaceae|Defluviitaleaceae_UCG-011|uncultured_organism	0.0	0.0	0.0	0.0	0.0	0.0011439570017431726	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelatoclostridiaceae|Erysipelatoclostridium|uncultured_bacterium	0.0	0.0007396449704142012	0.0	0.0	0.0	0.001434485764090645	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|UCG-005|uncultured_prokaryote	0.0	0.0	0.00509502628386575	0.0	0.0	0.0	0.0	0.0010308816278965533	0.0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus	0.004050264825007789	0.004215976331360947	0.0	0.002225670764078899	0.0	0.0009986926205694364	0.0	0.0006274931648065976	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Blautia|uncultured_bacterium	0.0	0.0	0.0033966841892438334	0.0	0.0	0.0	0.0	0.0017480166733898077	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|uncultured|Clostridium_sp.	0.0	0.0014792899408284023	0.0	0.0	0.02096273291925466	0.0005810575246949448	0.003601440576230492	0.0	0.0
Bacteria|Cyanobacteria|Vampirivibrionia|Gastranaerophilales|Gastranaerophilales|Gastranaerophilales|uncultured_bacterium	0.0005192647211548448	0.0	0.0	0.0	0.0	0.0013255374782103427	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|uncultured|uncultured_bacterium	0.0	0.0	0.0	0.0003471229632049659	0.0	0.0012892213829169088	0.001772137426399131	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Coprococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002554793599569719	0.004884856943475227
Bacteria|Firmicutes|Clostridia|Peptococcales|Peptococcaceae|uncultured|uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	0.00032684485764090644	0.0	0.0008515978665232396	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|Oscillospira|uncultured_bacterium	0.0	0.005103550295857988	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Actinobacteriota|Actinobacteria|Micrococcales|Micrococcaceae|Rothia|Rothia_sp.	0.0	0.0	0.0	0.0	0.0	0.0004176350958744916	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Incertae_Sedis|uncultured_Clostridiales	0.0	0.0	0.0	0.0	0.003105590062111801	0.0	0.0	0.0008964188068665681	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|UCG-010|UCG-010|metagenome	0.0	0.0	0.0	0.0	0.0	0.00032684485764090644	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnospiraceae_NK4A136_group|Clostridiales_bacterium	0.0	0.0	0.0	0.00124555886797076	0.0	0.0	0.0	0.0	0.0
Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|Weeksellaceae|Chryseobacterium	0.0	0.0	0.0	0.00124555886797076	0.0	0.00025421266705403833	0.0	0.0	0.0
