Unnamed: 0	description	S210421121682	S210421121683	S210421121684	S210421121685	S210421121686	S210421121687	S210421121688	S210421121689	S210421121690	S210421121691	S210421121692	S210421121693	S210421121694	S210421121695	S210421121696	S210421121697	S210421121698	S210421121699	S210421121700	S210421121701	S210421121702	S210421121703	S210421121704	S210421121705	S210421121706	S210421121707	S210421121708	S210421121709	S210421121710	STD-NC	STD-NR	HSD-NC	HSD-NR	Total
ASPASN-PWY	superpathway of L-aspartate and L-asparagine biosynthesis	44787.376730591815	36620.87671499755	111781.01399635474	60948.57906817637	20251.675240479395	20879.98343928686	29717.66338814847	88181.04562793515	45820.89001152274	50607.88419571182	22496.5783821566	58454.182128092	11545.294494677772	66580.01947039954	25446.26520304193	10141.79081634841	5746.216168374157	4833.541978476425	3879.20864231355	41312.53878197555	1258.9566740884416	5620.451115826315	1423.5506437004267	120787.46195086814	87109.44211563864	19221.414882562625	5633.447182857573	10652.21221334537	1238.5521360447403					
AST-PWY	L-arginine degradation II (AST pathway)	15.871398798375	75.80774160917389	47.507388401793975	80.46312237692337	3.305691543998185	28.580660765524684	139.67559123132375	413.7226679479653	369.3516193766589	128.2580003977493	175.0894623117642	285.3017761854555	456.6667540501935	111.6818908143797	137.22025498039824	144.5140019709114	57.13108532431119	255.2030695665256	102.83007578436862	341.7782649500126	75.57544734987253	199.9438178317888	8.94922128257805	100.29458179817864	229.1946279964425	179.63514296395024	136.4470405500533	109.87987498015428	49.42471378429444					
BIOTIN-BIOSYNTHESIS-PWY	biotin biosynthesis I	23942.89183100877	17441.855091647838	67786.01235624321	39339.622721397136	14410.234977212476	4893.168861413398	18931.49907334328	5491.00921079862	4911.033839741401	21680.082185067284	2053.0148402156124	3053.619369797198	4408.0315777689	34129.25548762673	18969.795941455955	6164.200160028701	385.7004366655866	3875.213292385646	1128.9087680858695	3045.5964205802416	886.2101017759036	1514.193098229416	338.3578868574558	88573.57672940572	63990.10392780653	5708.579289668174	3983.517531339779	2451.0913047105714	352.66267353167365					
BRANCHED-CHAIN-AA-SYN-PWY	superpathway of branched amino acid biosynthesis	61867.9899493728	59090.00166687762	99678.75291162007	79580.06420135144	22797.876573118538	22868.6989276688	49254.85459402938	114668.97698407016	62683.64431904935	91077.41217937868	34271.128661553914	77090.7143522573	24427.6257135974	80562.93108477058	35291.042124015075	15697.270718928276	7879.962100515582	9099.67042746968	8191.155800690117	54160.22624327826	1873.0096028529424	9458.493069421946	1359.7903486675343	135532.4771783217	122645.71239969574	33895.463153497	8071.781511536779	16854.626487918526	2062.82781725175					
CALVIN-PWY	Calvin-Benson-Bassham cycle	66794.73958329053	59282.77819892502	128160.27961012568	83399.82274828127	25627.00345273568	27098.441874873457	43435.47995052191	73379.89788771197	54208.46171179678	92949.90195891605	31091.36844938056	59506.15367934129	29419.337979525742	88933.43408200746	40079.0384526649	19020.88112312339	5086.466631073271	9672.231031011424	7991.395264256044	21299.412064453947	1949.907958326893	10982.127479990244	1630.998392753986	174371.57551100288	119536.4735912435	38837.405824005225	8204.742748861874	18398.1682517424	2301.912739863614					
CATECHOL-ORTHO-CLEAVAGE-PWY	catechol degradation to &beta;-ketoadipate	13.08390544846494	48.52878134656175	50.45238637285455	14.048252297636182	0.0372012543933187	1.538199034382783	153.25567550381976	658.3884993101045	335.19208545450715	134.52516159132236	140.37510354199142	258.69078069853595	867.9379574301307	174.09946807750717	372.74157125343726	370.99654955352537	91.77403530948912	1188.743499129573	103.4119283368686	763.0582949387044	0.3471784700988197	379.721343045428	0.0	43.89739225924328	505.8255297334308	352.0356379114054	168.92746419911967	513.7242002814351	81.4359551679709					
CENTBENZCOA-PWY	benzoyl-CoA degradation II (anaerobic)	6.507469884319553	2.093915129664023	29.65226635580399	13.415623961033786	0.1085092565708681	1.470042225412022	5.376421548540291	2.905589976743644	3.363673773287784	10.175915106452424	4.117200802795586	7.06062604681671	14.67860866289652	2.749332554878965	0.8450677361616887	7.61988423725994	0.4692483792822254	0.4973424398165342	0.7676223829568962	12.36785224987611	2.13572246767	1.2131122027508436	0.0	59.17513261473006	2.396318065071789	4.306576687460509	0.2461295472246598	2.5765545856680863	0.3398733548845484					
CENTFERM-PWY	pyruvate fermentation to butanoate	5934.287405448979	5202.787863545255	4641.7955327320615	13576.07599589686	2698.5940406637937	3354.627135485161	7259.375711386563	8762.946475175695	5986.6519938247175	8925.438969834524	5523.2610389757165	8740.588836932598	4277.237040186384	11142.706926851924	4483.970584041812	2297.361080249978	1288.0754850465487	2353.3560709393405	2620.679631251909	8214.807456950482	424.8038733419239	2562.162860193655	171.4243081566447	13363.609748967025	13689.078870156	6524.127617662387	1768.8509132080096	2351.6116788620634	234.2174307728612					
CHLOROPHYLL-SYN	chlorophyllide a biosynthesis I (aerobic, light-dependent)	27.83953512673272	25.51918792305592	52.52283627230478	20.0841045984498	0.5541768133950377	19.516891645640584	47.186608579554864	24.994254789165872	46.03172361634727	102.73867110870012	33.01815388433971	55.641496227879685	323.1929854453353	39.574195072944384	25.21681588359388	19.171725685361608	21.09979926418818	56.20195022291661	44.35911511604344	96.49651267835068	4.66255878119762	72.22306369574392	0.0	220.95710083260315	98.04273470317092	215.8612642552297	41.232099408195246	55.907461960368096	5.568113611540269					
COA-PWY	coenzyme A biosynthesis I	49848.72574280196	51623.403423977776	116512.38439850743	67827.42245360654	21954.0376547371	27599.259196335468	39955.84582344911	86622.06939966108	49432.09021933799	70250.5978562086	27376.2556154187	61644.51403107768	20226.619320505382	76090.15576653398	32939.724250028936	14518.832268863602	5909.323619953266	6351.064537453478	6451.493411993695	39367.55293054851	1484.6228803968177	8823.46488277832	2058.82174289249	119117.3691106059	104573.3887283747	24499.09296760935	6453.39207939766	10760.737402368077	1338.970513063839					
COBALSYN-PWY	adenosylcobalamin salvage from cobinamide I	22490.323335126614	26973.8030957178	62616.50950294839	32192.70509038833	8910.559122758035	10639.8543242277	23411.75108166569	73366.72896626013	37029.89286085897	46994.28146045287	21668.65895963797	51043.24555868583	14724.357831568215	33121.774630117456	17792.598781731507	7974.517993945218	5241.258368835018	5072.616721205593	4795.95982290591	37200.62692561949	798.7541047789331	5752.477734888044	561.0403203551415	67823.87588040384	47632.79895574043	19201.274906665687	3582.119313908386	14517.883380014717	1907.702535108928					
CODH-PWY	reductive acetyl coenzyme A pathway	1158.9887066263225	1262.9063432225291	4544.460838533991	3220.188275310174	434.8393481627408	280.00654270631884	1043.4905418216322	774.1151271298801	1287.7173178840894	1572.4927937694588	518.9164859881796	1164.3326971734657	1112.6115414942046	1949.1244862388507	559.568377173215	376.45770652620325	95.24114924190312	307.83501117688894	371.9850976831503	545.7926889457369	35.241757450586675	408.531536565778	6.136761146710862	4634.636641306806	5636.650822137114	819.8604076339442	374.7712937917673	667.1270809111428	39.67447539070826					
COLANSYN-PWY	colanic acid building blocks biosynthesis	30070.675047880944	26438.09018182912	72945.16372451994	40802.634195811646	13373.021455648155	10294.55500352583	26439.48198051113	11467.733426752127	11265.164934951465	39970.35735808635	8138.879093851642	14221.687726278868	8798.456769939821	49058.82249842448	22208.14701824236	9450.25123527944	666.2162351249599	3562.132186641289	3406.44731146356	4652.657496454354	1078.4375488808262	2534.4623684078247	765.4057254084807	43323.12512139711	71074.99000432427	11033.508703031372	4768.055567963732	5535.469706142024	700.391663577734					
COMPLETE-ARO-PWY	superpathway of aromatic amino acid biosynthesis	59955.30124293757	55041.37814376249	91120.60713524037	71529.65712490003	19744.204170421424	18701.788296997067	44713.697730461696	113587.73663977398	64718.81177904746	81308.59949869267	31765.65755186212	72219.13995975522	21305.946051319635	77453.35356601926	32973.45705025343	14203.277822105978	7165.20831763064	7667.229274340036	7251.447482514561	49989.75053940201	1667.7293356515418	7985.311213873391	1087.3373509255773	112760.15941663478	110324.90766568172	29622.46236660938	7280.746611423717	14702.816307689052	1814.208549492021					
CRNFORCAT-PWY	creatinine degradation I	2.506636477986907	11.113134583481198	24.01669113836384	12.6534071033352	0.6688543144880003	12.563834621230232	107.66215346884016	152.88555798235868	31.73056384407885	135.00299512580867	85.11128090508215	177.99893293385017	218.1502509430784	22.209679444990115	35.893707267346734	34.97924051861429	4.657949515881515	69.44869327759395	7.610667939548359	109.90960814395451	0.0	45.61122462426547	0.0	78.52428790553026	49.892723886058086	39.38471240846926	138.12506941393113	55.7965352348642	3.43817559218077					
DAPLYSINESYN-PWY	L-lysine biosynthesis I	45341.17367905337	48308.55668652543	58109.46061615551	56497.40436213488	14194.221459296035	23480.98085961004	36535.10227755181	94303.74281468715	53789.04295757069	69668.7399451746	29257.13115783614	64629.01014039968	22012.20129105422	64690.56890032732	22616.34114946784	12862.425645089774	6376.685160590728	7518.253516932133	6838.5486441432295	42236.41447223097	1467.428697729686	8894.38664624252	1462.6528902998673	92870.33467928696	91885.4742252039	29870.52353861564	6145.791730850382	12732.125200914164	1427.9216222030554					
DENITRIFICATION-PWY	nitrate reduction I (denitrification)	16.403141067097593	33.331002889381665	282.457985150578	24.93806171175575	17.822102993938735	16.78197893577797	93.7814524514555	137.28171955177768	228.2991533725134	138.53372730672388	44.4228855298317	107.72198524302888	124.66872582473296	41.18264389751594	18.38914374169689	69.1602837547261	6.121941243374478	99.60790600197508	50.24175623611835	97.0793107005636	8.449272040690788	38.6082422143534	1.1291438332898778	111.21929659997367	1092.4712892436116	26.87603448651754	106.76309580947404	44.27966781053537	0.737504677702809					
DENOVOPURINE2-PWY	superpathway of purine nucleotides de novo biosynthesis II	26077.90164531632	33688.44106497244	92321.49381496194	43592.79289236197	15887.831911752472	26776.3062625676	31228.8045545952	52749.705181148616	29259.20139355962	44664.59795778206	17683.74043782253	36838.9551255552	15374.50956980562	54506.3353427595	23408.85188952189	9130.190379250043	3810.9626912195977	6044.066918532772	4808.570760841339	26822.21969546907	992.7089255885376	7356.247321719116	2229.305074642318	101168.09827691042	75658.14080442188	15832.356790647977	4865.594184825905	9490.408712587763	1071.7741634224412					
DHGLUCONATE-PYR-CAT-PWY	glucose degradation (oxidative)	0.0007170916639562	0.0031805001570878	11.02907578123372	0.0020789318500431	0.0001911395036498	0.0035984836470352	22.481741935480848	61.00570251914756	138.9945985094344	26.34584553038633	44.02264778034384	33.007509417278214	190.408926239034	13.1867206375348	15.565296278092363	39.23222298420086	0.0013383433803428	214.65524570237648	7.76790073914083	81.67613287257694	0.0	57.21160037900064	0.0	0.0018164273072431	98.17102296014832	54.68003469030327	0.0007009221491909	27.82273752181075	22.21207081382678					
DTDPRHAMSYN-PWY	dTDP-L-rhamnose biosynthesis I	49111.8711736553	48377.599059601234	119557.86980753338	59829.61091586369	20102.659026528745	16885.241698576323	34524.93007761637	77964.55229940084	39940.45492792851	72043.50307312806	23265.17233593611	54988.09633471976	15529.388332628949	60595.86449743928	29043.50790797372	10687.504707700622	5357.988896893207	6432.904941075355	5465.275947881142	38983.72207227522	1256.731955110435	5595.534327985546	963.7230854263088	133791.43009947418	88567.64099723684	21674.512537844512	5607.234714851069	14053.754687010756	1793.285633244798					
ECASYN-PWY	enterobacterial common antigen biosynthesis	37.31803486177008	160.08400167262545	54.59749478743144	169.2818097493998	7.511893139830742	80.88699320590734	184.2452329845148	416.1019922099084	365.384373765242	172.85165598402614	205.9270979599937	414.9695961872366	453.0290938382152	248.75213207680792	368.13443205342486	247.4039591546109	70.90310587968135	446.19198021831454	200.8012480154895	280.94879360916974	36.48102400031425	232.4770687098628	19.2526950608076	247.111282633426	503.1778883327296	288.8490651921587	252.4227153849177	164.50387691647035	58.37593724247209					
ENTBACSYN-PWY	enterobactin biosynthesis	357.5038085775861	533.3464107375194	498.33821974229966	945.9213795905874	60.04653442596585	560.1556462771287	644.6596720396444	1197.6781944196853	959.7183421151592	1282.3020537378427	859.0050608066746	1620.145654628048	977.258672747638	713.4900768129411	923.0577857388976	684.7200640386751	189.04363952776583	417.2860600176671	378.5644988888708	933.1824550092527	92.56649242990731	573.6014692099474	47.48795851410524	384.4787838723258	1290.874303647911	644.4846110944542	494.9298091625422	2766.069764228468	144.66062055427278					
FAO-PWY	fatty acid &beta;-oxidation I	4014.070377023364	3419.501110167193	3028.77746967443	10984.962656317011	1967.0171113837755	2427.916655814063	5827.109826987977	4985.509050164814	3325.2695781641783	5062.172572915962	3316.434354054488	4778.66557995005	4170.635659087999	8426.972234548975	3068.860761871644	1847.0805808888003	672.889077002578	4448.512165458161	2487.614611441917	2978.5565169913807	397.1798814188292	2171.690116098758	119.30943131232122	2164.0406238891915	9889.738403088755	4788.700291822894	1722.700107158834	3704.25617894606	317.8684372806003					
FASYN-ELONG-PWY	fatty acid elongation -- saturated	42340.378851581656	37536.249049759215	121166.2908141049	60207.80703102132	22758.972487371386	18812.54907472011	33498.12395180732	12391.65553331149	10339.89432419155	48069.60368139096	7390.400305752206	10447.608282988287	12575.472062164386	69404.2476872862	32713.218290155062	10932.94567875958	1232.2198372966964	6074.6946285468	3646.2660256833497	7501.67602745936	1389.432094612442	5064.524289020569	1388.794414598117	127691.55637730392	92108.0055894435	13318.276237157486	6192.341418904762	7330.310968598816	753.8537401145588					
FASYN-INITIAL-PWY	superpathway of fatty acid biosynthesis initiation (E. coli)	25849.314543734155	16374.226229467788	83579.3658628827	33713.99762705187	14213.109534844652	4602.868831082256	17604.620476356853	5427.836417020511	4567.098997099827	18508.85126342287	2705.0595813931523	2554.8214921593963	6174.31526549845	41419.42894072028	21266.6688548535	6340.49739339853	496.4862354677269	4618.317150549136	1612.7164550742802	4222.860869317918	838.6536951151769	1999.6160564185143	383.5354820712674	95472.39652300328	59317.59799071444	9548.427880687092	3809.7699612987344	2441.965680970513	383.4574987754184					
FERMENTATION-PWY	mixed acid fermentation	36266.82151581191	36995.63671130418	60283.190160772	48449.25234285567	13782.246926684167	11590.851816026678	30460.93026148686	78023.6526761797	42876.74757030377	53267.5180221597	23067.743116363432	56162.047522802735	8508.854761237808	55419.12408926184	17782.87083396594	10991.563904207733	5215.054100852785	5173.887140427779	2263.264586488351	30773.95764747715	1021.2664104281572	4919.9996091656685	787.504248429938	74287.44235961125	70112.9444005226	10328.607780913158	4240.757253759596	8240.426335697695	911.9577308784052					
FOLSYN-PWY	superpathway of tetrahydrofolate biosynthesis and salvage	28379.065101133187	25136.80871418321	96897.49414369652	35397.40941239394	14384.627497645157	8425.488320106002	30077.164766652408	81064.94912524424	42406.73036483807	48436.46704993642	22458.206001112325	57222.122349778656	9980.655762889748	43087.88148336164	24053.98195969201	8466.769209946091	5567.165560152612	4889.037126625045	3411.279337305047	38829.35871290467	914.2889300820236	5034.8804064069145	506.6327727107016	92557.00625149049	61303.86962823581	13317.165716980006	4525.2532835663005	7740.1345195500835	820.2316496538798					
FUC-RHAMCAT-PWY	superpathway of fucose and rhamnose degradation	12121.891942518225	10948.402383919962	17629.430575778315	14163.250321551292	4589.565864860645	4045.739590894972	11975.49955817518	14657.811473551472	10387.731549440574	23307.174648101536	5698.139257643325	9910.094504605857	6303.512701316692	18168.98526966806	10101.48201829331	4970.888062888878	1037.644651129504	1856.6278106509053	1424.8788126616455	3121.522097178585	443.1238837407176	2610.5206994006	206.75475397749835	41646.63201039489	25393.23170145898	8794.541198675095	1718.8059930021277	4078.878300197784	509.4790077693748					
FUCCAT-PWY	fucose degradation	11840.620140604382	12314.495897991525	10971.681018126084	13786.795587488272	3504.661979814538	4880.778487500372	14857.423526055136	25179.27184634849	16644.788316576105	28610.59669756577	7542.506402338868	14748.894598089528	8152.812186355105	17369.394582386085	9529.198901393454	6479.420643634936	1632.1374125183772	2408.5935091231945	2090.1666148555064	9541.931954763751	474.3198503256653	3002.5223160472046	197.52146796084372	42418.72265446721	27519.34986840265	13854.00555523414	1728.7050442063328	4508.823850120831	556.704460337332					
GALACT-GLUCUROCAT-PWY	superpathway of hexuronide and hexuronate degradation	17419.722707785746	13591.468897628749	43473.77670934954	26146.49394514304	7954.557460771955	5577.030927319484	11905.111878155369	9576.570405011053	8384.56637973566	28859.171112265994	6628.854148418165	9993.842809049756	8793.225514722268	22774.873413739377	10885.399706488914	5087.672750331086	971.307888812184	3955.11810383808	2672.457961345005	4177.1232463726255	527.8752776038739	2489.156578938524	360.8997413347574	87672.98197009347	32988.61531030146	14205.43728182351	2599.956455034541	7621.909929959474	955.0987394728504					
GALACTARDEG-PWY	D-galactarate degradation I	3258.364823002139	1899.4511103085729	1441.0855731374368	5743.939262775211	1038.6272624025382	1200.9051070325488	1499.8712212222508	1606.6519634280248	1454.7079824064194	4861.427905209843	1270.8955347976755	1494.3018333938503	2013.5150738361024	4101.963448565955	1638.9815509728212	959.4915452789356	185.4416473998352	1538.9505308995765	648.8524188739159	1055.2100834474647	174.07780067597182	663.0914445924187	71.34169445002037	13518.138375149842	4140.518904713821	2645.5913376767794	761.7437206120579	607.7283783173204	164.19893867261175					
GALACTUROCAT-PWY	D-galacturonate degradation I	23432.74896012126	17838.71165071665	50199.08841241845	34265.76761164388	10039.657815918246	7174.691347694984	16018.905530789329	11725.331715089116	10772.348138540565	37133.04522299202	9889.577449229297	11937.19722777214	10723.875445008962	31922.27560873217	15377.58568629606	6048.840575245673	1309.8288826636783	4979.9221873095885	3650.737056213062	5506.097858426452	687.5742835745871	2849.702415749052	488.2522857051745	111842.2354737879	46224.41521384988	18566.23731538285	3457.5411568021905	10617.856359101976	1408.5156575664575					
GALLATE-DEGRADATION-I-PWY	gallate degradation II	0.028012399681869	0.5054071336585226	3.357267888454187	3.2090487370835405	0.0010900023361595	0.0566331012379666	0.1157221829132841	102.65907674866374	19.16528877783181	0.2727043301476297	4.983733040311696	34.005739602079096	420.1376163997172	82.54624251413517	217.0808527323892	95.58551155310109	23.38608577700281	903.7436923255942	59.19339748990292	399.2418093086817	0.0173530604720404	268.9626099712105	0.0008822198098066	116.0319526178241	228.644632871666	182.75625575044825	83.19872637626541	32.35242089505328	37.64283608731913					
GALLATE-DEGRADATION-II-PWY	gallate degradation I	7.856834092870813	23.020461012444027	24.060801874343923	6.860990645767741	0.0010900023361595	0.0566331012379666	56.49977984609866	287.2818843497748	107.1408676098884	58.71577068992583	47.72292874715541	101.7809865989215	543.0163638258554	95.17263871481556	233.91124824125623	103.90131291692184	38.5914671741283	907.8556217044428	64.94387229659891	449.1588812816856	0.0173530604720404	283.8587940420915	0.0008822198098066	116.0319526178241	250.0065936663038	237.91584574341	117.1773466385022	68.63550496123744	46.46217548789553					
GLCMANNANAUT-PWY	superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	23654.17908998836	25745.91546281732	52155.39057512191	28252.44258272689	9423.427464920129	24141.88647834114	18167.314138313144	68434.45705247059	34545.62844989465	43980.48866208964	20774.15731932357	52046.48853673522	11732.496506822185	34675.9104776769	9494.467106625943	7757.439140679959	5027.079105174259	3473.9875084422306	2609.363774175133	34654.09133359827	632.4225239238338	5849.408146820603	2098.379317776045	73305.13353216749	39814.63099616164	14069.41797807357	2521.742246613667	5860.270867714216	791.3608754750263					
GLUCARDEG-PWY	D-glucarate degradation I	3296.561356432024	1712.0629261780657	1481.734403908264	5567.512933997694	1038.865393436778	1133.8647378531336	1521.121709390779	1772.1220759989428	1600.3105614383587	6681.945037282279	1375.7140391791045	1514.3885904138326	2907.7529601263195	3651.851030846691	1534.3261207147386	846.3362686233032	193.8888458382829	1764.320142099635	855.8817540164308	1188.5038139004953	192.6772243786725	665.8637513304948	59.23221916212849	29065.328661339005	3867.13796162634	3647.07182221728	869.6293134149046	4171.35947696787	650.611628752974					
GLUCARGALACTSUPER-PWY	superpathway of D-glucarate and D-galactarate degradation	3258.364823002139	1899.4511103085729	1441.0855731374368	5743.939262775211	1038.6272624025382	1200.9051070325488	1499.8712212222508	1606.6519634280248	1454.7079824064194	4861.427905209843	1270.8955347976755	1494.3018333938503	2013.5150738361024	4101.963448565955	1638.9815509728212	959.4915452789356	185.4416473998352	1538.9505308995765	648.8524188739159	1055.2100834474647	174.07780067597182	663.0914445924187	71.34169445002037	13518.138375149842	4140.518904713821	2645.5913376767794	761.7437206120579	607.7283783173204	164.19893867261175					
GLUCONEO-PWY	gluconeogenesis I	58056.06344364975	55898.6160773135	125542.62115424252	73862.08811250005	23782.11064310564	24326.747495769378	40541.4116341882	33895.346435427266	27428.97022512192	75652.33119847336	13052.743671950928	25263.71883572398	17135.531446111116	81898.7843073334	35402.20773083431	15393.060469554766	2144.369522513038	7087.154715776841	5781.946676776083	12019.260185419213	1658.1040959798818	6193.344818889085	1780.2309584900047	131284.1345474472	110699.4374724259	24011.103583006585	7142.176046470107	12254.716890760474	1385.336220427022					
